video_name,left_pupil,right_pupil,gaze_direction,label
C0003.MP4,"(859, 518)","(1107, 537)",center,Med penna_Finger-test
C0003.MP4,"(861, 518)","(1104, 537)",center,Med penna_Finger-test
C0003.MP4,"(858, 518)","(1107, 537)",center,Med penna_Finger-test
C0003.MP4,"(859, 518)","(1106, 537)",center,Med penna_Finger-test
C0003.MP4,"(858, 518)","(1106, 537)",center,Med penna_Finger-test
C0003.MP4,"(860, 519)","(1106, 537)",center,Med penna_Finger-test
C0003.MP4,"(858, 518)","(1106, 537)",center,Med penna_Finger-test
C0003.MP4,"(859, 518)","(1106, 537)",center,Med penna_Finger-test
C0003.MP4,"(859, 519)","(1105, 536)",center,Med penna_Finger-test
C0003.MP4,"(859, 519)","(1103, 537)",center,Med penna_Finger-test
C0003.MP4,"(857, 519)","(1103, 537)",center,Med penna_Finger-test
C0003.MP4,"(859, 519)","(1106, 538)",center,Med penna_Finger-test
C0003.MP4,"(858, 518)","(1106, 538)",center,Med penna_Finger-test
C0003.MP4,"(859, 518)","(1107, 538)",center,Med penna_Finger-test
C0003.MP4,"(859, 519)","(1105, 537)",center,Med penna_Finger-test
C0003.MP4,"(857, 519)","(1102, 537)",center,Med penna_Finger-test
C0003.MP4,"(858, 519)","(1106, 538)",center,Med penna_Finger-test
C0003.MP4,"(858, 519)","(1107, 538)",center,Med penna_Finger-test
C0003.MP4,"(860, 519)","(1106, 538)",center,Med penna_Finger-test
C0003.MP4,"(860, 519)","(1103, 538)",center,Med penna_Finger-test
C0003.MP4,"(858, 519)","(1103, 537)",center,Med penna_Finger-test
C0003.MP4,"(862, 519)","(1104, 537)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1108, 538)",center,Med penna_Finger-test
C0003.MP4,"(861, 519)","(1108, 539)",center,Med penna_Finger-test
C0003.MP4,"(859, 519)","(1105, 537)",center,Med penna_Finger-test
C0003.MP4,"(862, 519)","(1108, 539)",center,Med penna_Finger-test
C0003.MP4,"(859, 520)","(1108, 539)",center,Med penna_Finger-test
C0003.MP4,"(861, 519)","(1104, 538)",center,Med penna_Finger-test
C0003.MP4,"(862, 519)","(1104, 538)",center,Med penna_Finger-test
C0003.MP4,"(859, 519)","(1105, 538)",center,Med penna_Finger-test
C0003.MP4,"(861, 519)","(1104, 537)",center,Med penna_Finger-test
C0003.MP4,"(860, 519)","(1109, 539)",center,Med penna_Finger-test
C0003.MP4,"(858, 520)","(1104, 538)",center,Med penna_Finger-test
C0003.MP4,"(859, 520)","(1109, 540)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1110, 539)",center,Med penna_Finger-test
C0003.MP4,"(859, 520)","(1109, 539)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1106, 538)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1106, 538)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1110, 539)",center,Med penna_Finger-test
C0003.MP4,"(861, 520)","(1107, 538)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1110, 540)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1107, 538)",center,Med penna_Finger-test
C0003.MP4,"(861, 521)","(1112, 539)",center,Med penna_Finger-test
C0003.MP4,"(861, 520)","(1111, 540)",center,Med penna_Finger-test
C0003.MP4,"(860, 521)","(1112, 539)",center,Med penna_Finger-test
C0003.MP4,"(861, 520)","(1109, 539)",center,Med penna_Finger-test
C0003.MP4,"(862, 521)","(1112, 540)",center,Med penna_Finger-test
C0003.MP4,"(865, 521)","(1112, 540)",center,Med penna_Finger-test
C0003.MP4,"(860, 520)","(1113, 539)",center,Med penna_Finger-test
C0003.MP4,"(862, 520)","(1112, 539)",center,Med penna_Finger-test
C0003.MP4,"(861, 520)","(1112, 540)",center,Med penna_Finger-test
C0003.MP4,"(861, 520)","(1113, 540)",center,Med penna_Finger-test
C0003.MP4,"(863, 520)","(1113, 539)",center,Med penna_Finger-test
C0003.MP4,"(864, 520)","(1111, 539)",center,Med penna_Finger-test
C0003.MP4,"(865, 519)","(1114, 539)",center,Med penna_Finger-test
C0003.MP4,"(862, 520)","(1113, 539)",center,Med penna_Finger-test
C0003.MP4,"(863, 520)","(1113, 540)",center,Med penna_Finger-test
C0003.MP4,"(863, 520)","(1114, 539)",center,Med penna_Finger-test
C0003.MP4,"(863, 521)","(1114, 539)",center,Med penna_Finger-test
C0003.MP4,"(863, 521)","(1114, 539)",center,Med penna_Finger-test
C0003.MP4,"(864, 520)","(1115, 540)",center,Med penna_Finger-test
C0003.MP4,"(864, 520)","(1116, 540)",center,Med penna_Finger-test
C0003.MP4,"(865, 521)","(1116, 540)",center,Med penna_Finger-test
C0003.MP4,"(865, 521)","(1116, 539)",center,Med penna_Finger-test
C0003.MP4,"(866, 521)","(1116, 540)",left,Med penna_Finger-test
C0003.MP4,"(866, 522)","(1116, 540)",left,Med penna_Finger-test
C0003.MP4,"(866, 522)","(1116, 540)",left,Med penna_Finger-test
C0003.MP4,"(866, 522)","(1117, 541)",left,Med penna_Finger-test
C0003.MP4,"(866, 521)","(1116, 539)",center,Med penna_Finger-test
C0003.MP4,"(867, 522)","(1118, 540)",left,Med penna_Finger-test
C0003.MP4,"(867, 521)","(1117, 540)",left,Med penna_Finger-test
C0003.MP4,"(867, 521)","(1118, 541)",left,Med penna_Finger-test
C0003.MP4,"(867, 522)","(1118, 541)",left,Med penna_Finger-test
C0003.MP4,"(867, 522)","(1118, 540)",left,Med penna_Finger-test
C0003.MP4,"(868, 522)","(1118, 540)",left,Med penna_Finger-test
C0003.MP4,"(868, 522)","(1118, 539)",left,Med penna_Finger-test
C0003.MP4,"(869, 522)","(1118, 540)",left,Med penna_Finger-test
C0003.MP4,"(869, 523)","(1119, 540)",left,Med penna_Finger-test
C0003.MP4,"(869, 522)","(1119, 540)",left,Med penna_Finger-test
C0003.MP4,"(870, 522)","(1119, 540)",left,Med penna_Finger-test
C0003.MP4,"(870, 522)","(1120, 540)",left,Med penna_Finger-test
C0003.MP4,"(871, 522)","(1120, 540)",left,Med penna_Finger-test
C0003.MP4,"(871, 522)","(1121, 540)",left,Med penna_Finger-test
C0003.MP4,"(871, 522)","(1120, 540)",left,Med penna_Finger-test
C0003.MP4,"(872, 521)","(1121, 540)",left,Med penna_Finger-test
C0003.MP4,"(872, 522)","(1120, 540)",left,Med penna_Finger-test
C0003.MP4,"(873, 522)","(1121, 541)",left,Med penna_Finger-test
C0003.MP4,"(874, 522)","(1122, 540)",left,Med penna_Finger-test
C0003.MP4,"(873, 521)","(1122, 540)",left,Med penna_Finger-test
C0003.MP4,"(874, 522)","(1124, 541)",left,Med penna_Finger-test
C0003.MP4,"(875, 522)","(1122, 541)",left,Med penna_Finger-test
C0003.MP4,"(876, 522)","(1122, 540)",left,Med penna_Finger-test
C0003.MP4,"(876, 521)","(1122, 540)",left,Med penna_Finger-test
C0003.MP4,"(876, 521)","(1122, 540)",left,Med penna_Finger-test
C0003.MP4,"(876, 522)","(1123, 541)",left,Med penna_Finger-test
C0003.MP4,"(876, 522)","(1122, 540)",left,Med penna_Finger-test
C0003.MP4,"(876, 522)","(1125, 541)",left,Med penna_Finger-test
C0003.MP4,"(877, 521)","(1125, 541)",left,Med penna_Finger-test
C0003.MP4,"(878, 522)","(1123, 540)",left,Med penna_Finger-test
C0003.MP4,"(881, 524)","(1125, 541)",left,Med penna_Finger-test
C0003.MP4,"(879, 522)","(1126, 541)",left,Med penna_Finger-test
C0003.MP4,"(881, 523)","(1126, 541)",left,Med penna_Finger-test
C0003.MP4,"(879, 521)","(1129, 541)",left,Med penna_Finger-test
C0003.MP4,"(882, 523)","(1126, 541)",left,Med penna_Finger-test
C0003.MP4,"(883, 523)","(1128, 541)",left,Med penna_Finger-test
C0003.MP4,"(884, 524)","(1127, 541)",left,Med penna_Finger-test
C0003.MP4,"(881, 521)","(1128, 541)",left,Med penna_Finger-test
C0003.MP4,"(880, 521)","(1127, 541)",left,Med penna_Finger-test
C0003.MP4,"(884, 523)","(1130, 541)",left,Med penna_Finger-test
C0003.MP4,"(884, 524)","(1130, 541)",left,Med penna_Finger-test
C0003.MP4,"(885, 524)","(1128, 541)",left,Med penna_Finger-test
C0003.MP4,"(885, 523)","(1130, 541)",left,Med penna_Finger-test
C0003.MP4,"(882, 521)","(1131, 541)",left,Med penna_Finger-test
C0003.MP4,"(886, 523)","(1131, 541)",left,Med penna_Finger-test
C0003.MP4,"(885, 523)","(1131, 542)",left,Med penna_Finger-test
C0003.MP4,"(884, 523)","(1130, 541)",left,Med penna_Finger-test
C0003.MP4,"(885, 525)","(1129, 541)",left,Med penna_Finger-test
C0003.MP4,"(886, 523)","(1131, 541)",left,Med penna_Finger-test
C0003.MP4,"(881, 521)","(1131, 541)",left,Med penna_Finger-test
C0003.MP4,"(886, 523)","(1130, 541)",left,Med penna_Finger-test
C0003.MP4,"(886, 523)","(1132, 541)",left,Med penna_Finger-test
C0003.MP4,"(883, 522)","(1132, 541)",left,Med penna_Finger-test
C0003.MP4,"(887, 523)","(1133, 541)",left,Med penna_Finger-test
C0003.MP4,"(888, 524)","(1132, 542)",left,Med penna_Finger-test
C0003.MP4,"(888, 524)","(1134, 542)",left,Med penna_Finger-test
C0003.MP4,"(884, 523)","(1134, 542)",left,Med penna_Finger-test
C0003.MP4,"(890, 526)","(1134, 542)",left,Med penna_Finger-test
C0003.MP4,"(889, 523)","(1134, 543)",left,Med penna_Finger-test
C0003.MP4,"(889, 523)","(1137, 543)",left,Med penna_Finger-test
C0003.MP4,"(889, 523)","(1135, 542)",left,Med penna_Finger-test
C0003.MP4,"(890, 525)","(1135, 542)",left,Med penna_Finger-test
C0003.MP4,"(889, 522)","(1133, 541)",left,Med penna_Finger-test
C0003.MP4,"(888, 522)","(1136, 541)",left,Med penna_Finger-test
C0003.MP4,"(887, 521)","(1136, 541)",left,Med penna_Finger-test
C0003.MP4,"(887, 521)","(1136, 541)",left,Med penna_Finger-test
C0003.MP4,"(888, 522)","(1133, 540)",left,Med penna_Finger-test
C0003.MP4,"(886, 520)","(1135, 541)",left,Med penna_Finger-test
C0003.MP4,"(888, 521)","(1133, 541)",left,Med penna_Finger-test
C0003.MP4,"(887, 520)","(1132, 540)",left,Med penna_Finger-test
C0003.MP4,"(889, 523)","(1131, 540)",left,Med penna_Finger-test
C0003.MP4,"(886, 520)","(1135, 540)",left,Med penna_Finger-test
C0003.MP4,"(889, 523)","(1136, 541)",left,Med penna_Finger-test
C0003.MP4,"(887, 521)","(1131, 539)",left,Med penna_Finger-test
C0003.MP4,"(887, 520)","(1135, 540)",left,Med penna_Finger-test
C0003.MP4,"(888, 521)","(1136, 541)",left,Med penna_Finger-test
C0003.MP4,"(888, 521)","(1133, 539)",left,Med penna_Finger-test
C0003.MP4,"(890, 522)","(1137, 541)",left,Med penna_Finger-test
C0003.MP4,"(889, 521)","(1137, 540)",left,Med penna_Finger-test
C0003.MP4,"(890, 521)","(1138, 540)",left,Med penna_Finger-test
C0003.MP4,"(891, 521)","(1136, 540)",left,Med penna_Finger-test
C0003.MP4,"(892, 520)","(1136, 539)",left,Med penna_Finger-test
C0003.MP4,"(892, 519)","(1137, 538)",left,Med penna_Finger-test
C0003.MP4,"(893, 520)","(1137, 540)",left,Med penna_Finger-test
C0003.MP4,"(894, 519)","(1137, 539)",left,Med penna_Finger-test
C0003.MP4,"(899, 524)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(894, 519)","(1142, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 520)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(900, 524)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 519)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 519)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(904, 528)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(901, 523)","(1141, 539)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1141, 539)",left,Med penna_Finger-test
C0003.MP4,"(902, 525)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 520)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(903, 525)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 519)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 519)","(1141, 539)",left,Med penna_Finger-test
C0003.MP4,"(896, 518)","(1144, 539)",left,Med penna_Finger-test
C0003.MP4,"(897, 518)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 519)","(1145, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 520)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(903, 525)","(1145, 541)",left,Med penna_Finger-test
C0003.MP4,"(897, 521)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 519)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1141, 539)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1141, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 519)","(1143, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 520)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 522)","(1140, 541)",left,Med penna_Finger-test
C0003.MP4,"(895, 519)","(1139, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1139, 539)",left,Med penna_Finger-test
C0003.MP4,"(896, 520)","(1139, 539)",left,Med penna_Finger-test
C0003.MP4,"(895, 519)","(1139, 539)",left,Med penna_Finger-test
C0003.MP4,"(897, 522)","(1138, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 522)","(1138, 539)",left,Med penna_Finger-test
C0003.MP4,"(897, 522)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 522)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 520)","(1140, 540)",left,Med penna_Finger-test
C0003.MP4,"(898, 523)","(1140, 541)",left,Med penna_Finger-test
C0003.MP4,"(895, 520)","(1139, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 520)","(1139, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 521)","(1139, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 522)","(1139, 540)",left,Med penna_Finger-test
C0003.MP4,"(897, 522)","(1139, 541)",left,Med penna_Finger-test
C0003.MP4,"(896, 522)","(1137, 541)",left,Med penna_Finger-test
C0003.MP4,"(896, 522)","(1138, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 522)","(1139, 540)",left,Med penna_Finger-test
C0003.MP4,"(896, 522)","(1138, 540)",left,Med penna_Finger-test
C0003.MP4,"(895, 522)","(1137, 540)",left,Med penna_Finger-test
C0003.MP4,"(893, 520)","(1137, 540)",left,Med penna_Finger-test
C0003.MP4,"(892, 520)","(1138, 541)",left,Med penna_Finger-test
C0003.MP4,"(892, 519)","(1136, 540)",left,Med penna_Finger-test
C0003.MP4,"(891, 519)","(1138, 541)",left,Med penna_Finger-test
C0003.MP4,"(893, 522)","(1136, 540)",left,Med penna_Finger-test
C0003.MP4,"(893, 522)","(1136, 540)",left,Med penna_Finger-test
C0003.MP4,"(889, 519)","(1134, 540)",left,Med penna_Finger-test
C0003.MP4,"(889, 519)","(1135, 540)",left,Med penna_Finger-test
C0003.MP4,"(888, 519)","(1136, 540)",left,Med penna_Finger-test
C0003.MP4,"(888, 519)","(1134, 541)",left,Med penna_Finger-test
C0003.MP4,"(887, 519)","(1133, 539)",left,Med penna_Finger-test
C0003.MP4,"(887, 518)","(1130, 539)",left,Med penna_Finger-test
C0003.MP4,"(886, 519)","(1130, 538)",left,Med penna_Finger-test
C0003.MP4,"(885, 518)","(1132, 539)",left,Med penna_Finger-test
C0003.MP4,"(885, 518)","(1131, 538)",left,Med penna_Finger-test
C0003.MP4,"(884, 518)","(1128, 538)",left,Med penna_Finger-test
C0003.MP4,"(883, 518)","(1128, 539)",left,Med penna_Finger-test
C0003.MP4,"(886, 521)","(1127, 538)",left,Med penna_Finger-test
C0003.MP4,"(883, 518)","(1128, 539)",left,Med penna_Finger-test
C0003.MP4,"(881, 519)","(1126, 539)",left,Med penna_Finger-test
C0003.MP4,"(880, 519)","(1128, 539)",left,Med penna_Finger-test
C0003.MP4,"(879, 518)","(1125, 538)",left,Med penna_Finger-test
C0003.MP4,"(879, 519)","(1125, 539)",left,Med penna_Finger-test
C0003.MP4,"(878, 518)","(1125, 538)",left,Med penna_Finger-test
C0003.MP4,"(876, 517)","(1125, 538)",left,Med penna_Finger-test
C0003.MP4,"(876, 518)","(1125, 538)",left,Med penna_Finger-test
C0003.MP4,"(876, 519)","(1124, 538)",left,Med penna_Finger-test
C0003.MP4,"(875, 519)","(1124, 539)",left,Med penna_Finger-test
C0003.MP4,"(875, 517)","(1124, 538)",left,Med penna_Finger-test
C0003.MP4,"(874, 518)","(1124, 538)",left,Med penna_Finger-test
C0003.MP4,"(874, 519)","(1125, 539)",left,Med penna_Finger-test
C0003.MP4,"(873, 519)","(1123, 539)",left,Med penna_Finger-test
C0003.MP4,"(872, 519)","(1125, 540)",left,Med penna_Finger-test
C0003.MP4,"(872, 520)","(1124, 541)",left,Med penna_Finger-test
C0003.MP4,"(871, 521)","(1124, 542)",left,Med penna_Finger-test
C0003.MP4,"(870, 523)","(1116, 543)",center,Med penna_Finger-test
C0003.MP4,"(871, 527)","(1116, 547)",center,Med penna_Finger-test
C0003.MP4,"(872, 529)","(1116, 549)",center,Med penna_Finger-test
C0003.MP4,"(871, 530)","(1115, 550)",center,Med penna_Finger-test
C0003.MP4,"(871, 530)","(1114, 550)",blinking,Med penna_Finger-test
C0003.MP4,"(871, 530)","(1114, 551)",center,Med penna_Finger-test
C0003.MP4,"(870, 529)","(1115, 549)",center,Med penna_Finger-test
C0003.MP4,"(871, 527)","(1115, 548)",center,Med penna_Finger-test
C0003.MP4,"(872, 526)","(1115, 547)",center,Med penna_Finger-test
C0003.MP4,"(865, 525)","(1114, 545)",center,Med penna_Finger-test
C0003.MP4,"(864, 524)","(1114, 545)",center,Med penna_Finger-test
C0003.MP4,"(871, 525)","(1113, 544)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1112, 543)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1113, 544)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1112, 544)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1113, 544)",center,Med penna_Finger-test
C0003.MP4,"(864, 523)","(1114, 543)",center,Med penna_Finger-test
C0003.MP4,"(864, 523)","(1112, 544)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1111, 543)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1115, 544)",center,Med penna_Finger-test
C0003.MP4,"(863, 523)","(1113, 544)",center,Med penna_Finger-test
C0003.MP4,"(863, 522)","(1110, 543)",center,Med penna_Finger-test
C0003.MP4,"(863, 522)","(1110, 543)",center,Med penna_Finger-test
C0003.MP4,"(860, 523)","(1109, 544)",center,Med penna_Finger-test
C0003.MP4,"(860, 523)","(1107, 543)",center,Med penna_Finger-test
C0003.MP4,"(862, 522)","(1107, 542)",center,Med penna_Finger-test
C0003.MP4,"(860, 522)","(1109, 543)",center,Med penna_Finger-test
C0003.MP4,"(860, 522)","(1106, 543)",center,Med penna_Finger-test
C0003.MP4,"(859, 523)","(1109, 544)",center,Med penna_Finger-test
C0003.MP4,"(858, 522)","(1109, 543)",center,Med penna_Finger-test
C0003.MP4,"(858, 522)","(1104, 542)",center,Med penna_Finger-test
C0003.MP4,"(857, 522)","(1102, 541)",center,Med penna_Finger-test
C0003.MP4,"(855, 521)","(1101, 540)",center,Med penna_Finger-test
C0003.MP4,"(856, 521)","(1103, 541)",center,Med penna_Finger-test
C0003.MP4,"(854, 521)","(1091, 540)",center,Med penna_Finger-test
C0003.MP4,"(855, 521)","(1098, 540)",center,Med penna_Finger-test
C0003.MP4,"(855, 520)","(1094, 541)",center,Med penna_Finger-test
C0003.MP4,"(855, 521)","(1094, 542)",center,Med penna_Finger-test
C0003.MP4,"(854, 521)","(1098, 541)",center,Med penna_Finger-test
C0003.MP4,"(855, 521)","(1090, 540)",center,Med penna_Finger-test
C0003.MP4,"(854, 521)","(1090, 540)",center,Med penna_Finger-test
C0003.MP4,"(853, 521)","(1095, 540)",center,Med penna_Finger-test
C0003.MP4,"(854, 521)","(1094, 540)",center,Med penna_Finger-test
C0003.MP4,"(853, 521)","(1088, 540)",center,Med penna_Finger-test
C0003.MP4,"(852, 521)","(1094, 541)",center,Med penna_Finger-test
C0003.MP4,"(852, 521)","(1090, 542)",center,Med penna_Finger-test
C0003.MP4,"(851, 521)","(1092, 540)",center,Med penna_Finger-test
C0003.MP4,"(851, 521)","(1097, 541)",center,Med penna_Finger-test
C0003.MP4,"(850, 522)","(1097, 542)",center,Med penna_Finger-test
C0003.MP4,"(850, 522)","(1097, 541)",center,Med penna_Finger-test
C0003.MP4,"(849, 522)","(1090, 541)",center,Med penna_Finger-test
C0003.MP4,"(848, 522)","(1089, 543)",right,Med penna_Finger-test
C0003.MP4,"(849, 522)","(1092, 541)",center,Med penna_Finger-test
C0003.MP4,"(848, 522)","(1086, 543)",right,Med penna_Finger-test
C0003.MP4,"(848, 522)","(1093, 541)",center,Med penna_Finger-test
C0003.MP4,"(848, 522)","(1085, 543)",right,Med penna_Finger-test
C0003.MP4,"(847, 522)","(1092, 541)",center,Med penna_Finger-test
C0003.MP4,"(847, 522)","(1084, 543)",right,Med penna_Finger-test
C0003.MP4,"(844, 523)","(1083, 544)",right,Med penna_Finger-test
C0003.MP4,"(841, 523)","(1083, 544)",right,Med penna_Finger-test
C0003.MP4,"(843, 522)","(1082, 544)",right,Med penna_Finger-test
C0003.MP4,"(841, 523)","(1080, 543)",right,Med penna_Finger-test
C0003.MP4,"(840, 523)","(1080, 543)",right,Med penna_Finger-test
C0003.MP4,"(841, 522)","(1079, 543)",right,Med penna_Finger-test
C0003.MP4,"(840, 523)","(1080, 544)",right,Med penna_Finger-test
C0003.MP4,"(839, 523)","(1079, 544)",right,Med penna_Finger-test
C0003.MP4,"(839, 522)","(1078, 543)",right,Med penna_Finger-test
C0003.MP4,"(839, 523)","(1078, 544)",right,Med penna_Finger-test
C0003.MP4,"(838, 522)","(1078, 544)",right,Med penna_Finger-test
C0003.MP4,"(839, 523)","(1076, 543)",right,Med penna_Finger-test
C0003.MP4,"(834, 522)","(1077, 544)",right,Med penna_Finger-test
C0003.MP4,"(834, 522)","(1078, 544)",right,Med penna_Finger-test
